EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,Attrition
EMP0909,50,Female,Finance,Accountant,8,51881.21,1,1,Yes,21,4,2,1,Yes
EMP0910,29,Male,IT,Data Analyst,14,169370.09,2,4,No,51,9,4,1,No
EMP0911,26,Male,Finance,Accountant,12,45141.29,4,2,No,48,7,2,2,No
EMP0912,50,Male,Sales,Sales Executive,16,47094.13,2,2,No,15,7,4,1,No
EMP0913,25,Male,Finance,Accountant,15,71464.1,2,1,No,58,0,0,1,Yes
EMP0914,33,Male,Sales,Sales Representative,1,55765.19,1,2,Yes,15,4,5,1,Yes
EMP0915,23,Female,HR,HR Executive,19,52271.67,3,1,Yes,1,4,4,2,No
EMP0916,48,Female,HR,Recruiter,19,88071.39,2,4,Yes,24,7,5,3,No
EMP0917,52,Female,Operations,Logistics Officer,13,88587.46,2,4,No,55,0,4,4,Yes
EMP0918,57,Female,IT,IT Support,2,104206.54,2,2,No,55,6,2,4,No
EMP0919,57,Female,Sales,Sales Representative,11,67593.77,3,1,No,12,6,2,2,Yes
EMP0920,47,Female,Sales,Sales Manager,7,168271.27,3,3,No,10,8,6,4,No
EMP0921,48,Male,Finance,Financial Analyst,1,112839.97,1,4,No,46,1,4,2,No
EMP0922,26,Female,IT,System Admin,3,118200.49,2,1,No,42,2,4,2,Yes
EMP0923,41,Female,Finance,Financial Analyst,13,151551.03,4,1,Yes,42,3,3,4,No
EMP0924,32,Female,Sales,Sales Representative,15,93876.34,3,1,Yes,52,0,5,1,No
EMP0925,31,Male,IT,System Admin,18,30662.2,1,2,No,31,6,5,3,Yes
EMP0926,59,Male,Sales,Sales Manager,1,279551.43,2,3,No,11,9,5,4,No
EMP0927,27,Male,Operations,Logistics Officer,11,33377.58,4,2,No,54,2,5,4,No
EMP0928,29,Female,HR,Recruiter,13,81230.72,3,4,Yes,16,2,0,4,No
EMP0929,44,Male,Operations,Operations Manager,5,380192.71,4,2,No,9,2,0,4,No
EMP0930,47,Male,Sales,Sales Representative,12,117157.72,3,1,Yes,47,7,1,2,Yes
EMP0931,33,Female,HR,Recruiter,3,78649.74,1,2,Yes,14,8,4,2,Yes
EMP0932,47,Male,HR,HR Manager,17,264551.2,4,1,No,19,9,4,3,Yes
EMP0933,34,Male,IT,IT Support,11,115051.54,2,3,Yes,31,1,4,3,No
EMP0934,39,Male,Finance,Finance Manager,19,318402.46,2,2,Yes,9,9,4,4,Yes
EMP0935,46,Female,Operations,Operations Manager,20,166224.82,3,2,Yes,36,9,5,4,No
EMP0936,54,Female,Operations,Operations Executive,18,71915.3,2,2,Yes,53,0,5,4,No
EMP0937,33,Male,Finance,Finance Manager,7,210061.25,4,1,No,39,8,0,3,No
EMP0938,57,Female,Sales,Sales Executive,6,72282.39,1,1,No,54,5,2,4,No
EMP0939,25,Male,Sales,Sales Executive,15,70991.9,3,2,Yes,26,8,3,1,No
EMP0940,26,Female,Operations,Operations Manager,18,295536.2,4,2,Yes,8,5,5,3,No
EMP0941,58,Female,Sales,Sales Executive,5,62109.34,3,3,Yes,24,1,5,1,Yes
EMP0942,29,Female,Finance,Finance Manager,19,191067.61,1,3,No,8,0,6,4,No
EMP0943,49,Male,Finance,Accountant,20,75334.75,3,4,Yes,19,7,5,2,No
EMP0944,52,Female,HR,HR Manager,10,357550.72,2,3,No,47,2,2,1,No
EMP0945,30,Female,Operations,Operations Manager,4,316003.06,2,3,Yes,48,0,2,3,Yes
EMP0946,50,Male,IT,System Admin,15,60453.11,3,3,Yes,30,7,0,1,Yes
EMP0947,35,Female,IT,System Admin,6,114197.07,1,1,No,58,0,5,3,Yes
EMP0948,43,Male,Sales,Sales Representative,4,112098.68,1,3,No,22,7,6,4,No
EMP0949,32,Female,IT,System Admin,10,48841.36,2,3,Yes,55,0,3,1,No
EMP0950,44,Male,Sales,Sales Manager,14,159854.4,1,2,No,9,8,4,2,No
EMP0951,22,Female,IT,Software Engineer,2,96717.78,3,1,No,58,8,5,1,No
EMP0952,58,Male,Finance,Accountant,4,104484.92,4,4,No,58,8,0,2,Yes
EMP0953,42,Male,Operations,Operations Executive,20,117107.81,3,4,No,44,2,0,3,Yes
EMP0954,47,Male,Sales,Sales Representative,4,110085.28,2,3,No,48,3,3,4,No
EMP0955,57,Male,IT,Data Analyst,8,152064.17,2,4,No,4,4,6,4,No
EMP0956,44,Male,Operations,Logistics Officer,14,77704.71,2,4,Yes,37,5,1,2,Yes
EMP0957,22,Male,Sales,Sales Manager,2,156960.26,1,4,No,8,8,0,3,No
EMP0958,36,Female,Sales,Sales Executive,5,52199.08,3,3,No,1,3,2,4,No
EMP0959,42,Male,Sales,Sales Representative,16,71365.33,4,4,Yes,28,5,2,3,Yes
EMP0960,30,Male,HR,HR Manager,20,307125.98,3,3,Yes,6,0,4,2,No
EMP0961,30,Female,Sales,Sales Manager,7,289312.96,4,2,Yes,47,1,0,2,No
EMP0962,31,Male,Operations,Logistics Officer,20,96837.24,3,2,No,36,7,6,1,Yes
EMP0963,47,Female,IT,IT Support,10,55179.02,2,4,No,53,3,4,4,No
EMP0964,56,Female,IT,System Admin,5,80845.73,4,2,No,11,9,0,4,No
EMP0965,46,Female,Sales,Sales Executive,7,37932.8,3,3,Yes,5,6,3,1,No
EMP0966,47,Female,IT,IT Support,9,67229.9,1,2,No,50,3,5,2,No
EMP0967,32,Female,HR,Recruiter,2,97514.47,1,4,No,24,8,6,2,No
EMP0968,59,Male,Finance,Accountant,13,92406.08,3,3,No,47,8,0,2,Yes
EMP0969,23,Male,Finance,Financial Analyst,13,198877.13,2,1,No,18,3,6,2,Yes
EMP0970,28,Male,HR,HR Manager,9,219472.78,4,3,No,20,7,1,3,Yes
EMP0971,39,Female,Operations,Operations Manager,11,274547.32,3,2,No,28,5,6,4,No
EMP0972,48,Male,Finance,Accountant,5,59657.74,1,1,No,13,0,6,4,Yes
EMP0973,55,Female,Finance,Accountant,11,69654.28,4,3,No,5,6,2,2,No
EMP0974,48,Female,Sales,Sales Manager,13,364237.53,1,1,No,30,0,3,2,Yes
EMP0975,38,Female,Sales,Sales Representative,1,91578.82,1,1,No,1,2,5,2,Yes
EMP0976,45,Male,Sales,Sales Representative,8,109419.71,3,1,Yes,22,7,5,4,Yes
EMP0977,46,Male,HR,Recruiter,9,48316.0,1,3,Yes,18,8,2,4,No
EMP0978,28,Female,IT,Data Analyst,16,184803.33,4,2,Yes,46,2,6,2,Yes
EMP0979,27,Female,IT,System Admin,16,35378.6,2,3,No,5,0,5,3,Yes
EMP0980,45,Male,Operations,Operations Manager,2,372149.82,3,2,No,31,0,4,1,No
EMP0981,54,Male,Operations,Operations Executive,18,59616.64,4,3,Yes,6,6,3,1,No
EMP0982,50,Female,Operations,Logistics Officer,0,58312.89,3,3,Yes,27,4,1,1,Yes
EMP0983,43,Female,IT,Data Analyst,11,141450.63,1,3,No,56,0,2,4,Yes
EMP0984,47,Female,HR,Recruiter,6,114662.12,1,2,No,25,5,0,4,No
EMP0985,49,Female,Sales,Sales Manager,3,161945.34,4,3,No,29,5,0,1,No
EMP0986,42,Female,Sales,Sales Manager,9,238057.74,4,1,No,28,3,0,1,No
EMP0987,28,Male,Sales,Sales Representative,12,107091.48,2,3,No,16,6,3,3,No
EMP0988,38,Male,IT,System Admin,1,65644.9,4,1,No,54,6,1,4,Yes
EMP0989,41,Male,IT,System Admin,9,47924.12,4,4,No,53,8,5,4,No
EMP0990,41,Male,Finance,Accountant,20,68231.48,3,4,Yes,12,0,1,1,No
EMP0991,43,Female,Sales,Sales Representative,3,64699.73,1,2,No,20,4,1,3,No
EMP0992,49,Female,Finance,Accountant,17,112387.46,4,2,Yes,18,9,2,3,Yes
EMP0993,28,Female,IT,System Admin,4,98574.09,2,4,No,34,2,3,1,No
EMP0994,22,Male,Sales,Sales Representative,18,75460.4,4,3,No,55,6,0,1,Yes
EMP0995,53,Female,IT,Data Analyst,1,198604.47,1,3,No,53,3,2,4,No
EMP0996,34,Female,Sales,Sales Representative,11,71874.98,4,3,Yes,23,3,5,1,No
EMP0997,51,Female,HR,HR Executive,16,35241.4,3,4,No,45,0,1,2,No
EMP0998,44,Female,IT,Software Engineer,9,53604.69,1,1,Yes,27,0,6,3,No
EMP0999,40,Male,Sales,Sales Executive,1,69246.34,4,2,Yes,49,9,0,1,No
EMP1000,53,Male,Sales,Sales Executive,5,44121.24,3,1,Yes,17,1,3,2,No
EMP1001,51,Male,IT,Software Engineer,7,115280.86,1,4,No,48,1,4,3,No
EMP1002,50,Male,Operations,Logistics Officer,18,99016.4,4,1,No,21,0,1,2,Yes
EMP1003,50,Male,IT,Data Analyst,10,112194.46,3,3,No,50,7,1,2,Yes
EMP1004,51,Female,Finance,Finance Manager,11,297701.13,2,3,No,40,5,1,1,No
EMP1005,37,Female,HR,HR Manager,8,330362.29,3,1,No,31,5,1,3,Yes
EMP1006,40,Female,Operations,Operations Manager,1,385319.73,2,4,No,3,9,0,2,No
EMP1007,39,Female,Finance,Financial Analyst,7,185796.24,4,1,No,17,9,3,4,No
EMP1008,22,Male,HR,Recruiter,10,76367.3,3,3,No,50,8,2,3,No
EMP1009,35,Female,HR,Recruiter,20,99718.74,2,3,No,58,4,0,4,No
EMP1010,23,Male,Operations,Operations Executive,3,80593.03,1,4,No,26,3,3,1,No
EMP1011,49,Male,IT,Data Analyst,9,146324.47,3,1,No,23,5,2,4,No
EMP1012,51,Male,IT,IT Support,20,40326.78,4,3,No,6,7,1,3,No
EMP1013,59,Male,Sales,Sales Representative,19,41352.39,1,3,Yes,28,0,3,2,Yes
EMP1014,25,Male,Finance,Financial Analyst,15,143544.03,2,1,Yes,8,6,1,2,Yes
EMP1015,22,Male,Finance,Finance Manager,7,217215.39,3,1,No,55,7,6,3,Yes
EMP1016,29,Male,Sales,Sales Manager,3,155259.23,3,2,Yes,58,8,3,2,Yes
EMP1017,50,Female,HR,HR Manager,9,330709.8,4,4,Yes,45,7,5,4,Yes
EMP1018,24,Male,IT,System Admin,11,32923.79,1,4,No,8,6,4,2,No
EMP1019,53,Male,Sales,Sales Manager,13,298819.21,3,1,Yes,19,2,1,2,No
EMP1020,31,Male,Operations,Operations Executive,15,78527.44,3,4,No,38,1,1,4,No
EMP1021,31,Female,Sales,Sales Manager,17,392203.67,1,3,No,29,2,1,4,No
EMP1022,40,Male,Sales,Sales Manager,20,271053.28,3,1,No,23,3,5,4,Yes
EMP1023,55,Male,HR,Recruiter,20,35724.13,1,1,Yes,47,3,0,1,Yes
EMP1024,54,Male,Finance,Accountant,11,79651.92,1,1,Yes,32,5,2,4,No
EMP1025,44,Male,Sales,Sales Executive,17,105698.66,1,2,No,10,6,1,4,Yes
EMP1026,49,Male,HR,HR Executive,6,119716.44,4,4,Yes,27,3,1,1,No
EMP1027,53,Male,IT,System Admin,19,68730.89,1,2,Yes,49,9,0,2,Yes
EMP1028,28,Male,Sales,Sales Representative,6,58826.89,1,3,Yes,1,5,0,4,No
EMP1029,50,Male,Sales,Sales Manager,8,376663.32,2,4,Yes,39,8,4,3,Yes
EMP1030,29,Male,HR,HR Executive,0,47211.79,2,2,Yes,29,5,3,4,Yes
EMP1031,22,Female,Sales,Sales Representative,5,85388.6,4,1,No,59,2,1,4,No
EMP1032,24,Female,Operations,Operations Executive,5,66514.3,1,2,Yes,45,0,3,1,Yes
EMP1033,45,Male,Finance,Finance Manager,11,160270.59,2,1,Yes,3,9,6,3,Yes
EMP1034,44,Male,Operations,Operations Manager,11,236822.12,2,2,No,51,9,0,2,No
EMP1035,29,Female,Sales,Sales Manager,9,216307.13,3,2,No,47,4,0,2,No
EMP1036,58,Male,Operations,Operations Manager,5,321522.79,1,2,Yes,37,9,4,3,Yes
EMP1037,24,Male,IT,Data Analyst,16,193854.86,2,1,Yes,31,9,2,4,Yes
EMP1038,54,Female,IT,Data Analyst,18,112165.66,4,2,No,11,2,5,1,No
EMP1039,49,Male,Sales,Sales Manager,17,352866.48,3,4,No,22,7,5,3,No
EMP1040,29,Male,Sales,Sales Executive,5,34982.38,3,4,No,18,9,5,3,Yes
EMP1041,55,Male,HR,HR Executive,18,78430.89,1,4,No,35,0,0,2,Yes
EMP1042,56,Female,IT,Software Engineer,9,36349.51,1,1,Yes,6,1,1,1,No
EMP1043,53,Male,Sales,Sales Representative,7,114062.97,3,1,No,3,2,4,3,No
EMP1044,45,Female,HR,Recruiter,20,98971.62,4,4,Yes,5,2,2,1,Yes
EMP1045,35,Female,Sales,Sales Manager,5,314487.48,1,4,No,9,7,6,4,No
EMP1046,53,Male,HR,HR Executive,20,104150.67,1,4,No,28,4,5,2,No
EMP1047,37,Male,IT,Software Engineer,6,88276.78,3,3,No,19,7,4,4,No
EMP1048,25,Male,Finance,Accountant,0,117205.0,3,4,Yes,28,5,0,1,No
EMP1049,58,Male,Finance,Finance Manager,17,328489.49,1,2,Yes,27,1,5,4,Yes
EMP1050,42,Male,IT,Data Analyst,19,190959.03,2,3,No,13,3,2,2,No
EMP1051,35,Female,IT,System Admin,11,76541.87,1,3,No,38,8,6,1,Yes
EMP1052,52,Female,IT,System Admin,15,40535.8,2,1,No,43,3,3,3,Yes
EMP1053,39,Female,Finance,Accountant,9,77535.99,3,2,Yes,53,4,6,4,No
EMP1054,28,Male,IT,IT Support,9,41418.55,2,1,Yes,21,4,2,2,Yes
EMP1055,31,Female,Sales,Sales Manager,13,298123.37,4,1,No,27,9,6,3,Yes
EMP1056,28,Female,Sales,Sales Representative,19,73424.38,3,2,Yes,46,7,1,2,No
EMP1057,54,Female,IT,IT Support,9,86031.79,1,1,No,6,5,5,1,No
EMP1058,44,Male,IT,Data Analyst,9,81205.64,1,2,No,38,9,5,1,No
EMP1059,42,Female,Finance,Financial Analyst,10,103380.86,3,2,No,49,6,3,4,No
EMP1060,40,Male,Sales,Sales Representative,1,74219.74,3,1,No,11,5,6,2,Yes
EMP1061,40,Male,IT,System Admin,19,115545.32,4,4,No,47,4,3,2,No
EMP1062,57,Male,Finance,Accountant,7,64524.81,3,1,Yes,41,4,6,2,No
EMP1063,50,Female,Finance,Accountant,6,68193.48,1,3,No,53,2,5,1,No
EMP1064,39,Female,IT,IT Support,7,94322.65,4,1,Yes,17,6,1,4,Yes
EMP1065,23,Male,IT,IT Support,0,84341.35,1,2,No,56,9,6,2,Yes
EMP1066,22,Male,IT,Data Analyst,20,115871.14,2,3,Yes,39,4,3,2,No
EMP1067,26,Male,Operations,Logistics Officer,1,66973.48,3,2,No,7,6,0,3,No
EMP1068,41,Male,Sales,Sales Executive,17,49592.98,2,4,Yes,30,1,5,2,Yes
EMP1069,32,Male,Operations,Logistics Officer,14,116941.93,1,4,Yes,21,8,2,4,Yes
EMP1070,23,Male,HR,HR Executive,0,41757.09,2,3,No,1,7,2,3,Yes
EMP1071,24,Female,IT,Software Engineer,4,63465.31,2,4,Yes,25,4,1,3,Yes
EMP1072,44,Male,Sales,Sales Executive,1,32325.51,1,4,No,32,1,0,3,No
EMP1073,33,Male,IT,Software Engineer,19,49960.15,1,1,No,59,5,3,1,Yes
EMP1074,41,Male,IT,System Admin,2,100242.4,3,1,Yes,57,7,6,3,No
EMP1075,26,Female,Sales,Sales Executive,18,48105.77,2,4,No,8,6,5,2,Yes
EMP1076,58,Female,HR,Recruiter,17,37205.71,4,4,Yes,5,7,2,1,No
EMP1077,59,Female,Operations,Operations Manager,17,268613.29,4,1,Yes,30,3,2,1,Yes
EMP1078,51,Male,HR,HR Executive,13,30897.23,1,4,No,51,2,2,1,No
EMP1079,30,Female,Finance,Finance Manager,7,171191.54,1,4,No,8,6,2,1,Yes
EMP1080,55,Male,Sales,Sales Manager,11,351906.47,2,2,Yes,49,1,4,1,No
EMP1081,56,Female,IT,Data Analyst,20,172576.8,1,4,No,19,4,1,1,No
EMP1082,43,Female,Sales,Sales Manager,9,378784.71,4,3,No,44,6,3,1,No
EMP1083,45,Female,HR,HR Executive,19,106906.39,3,2,No,59,0,5,3,No
EMP1084,38,Female,Operations,Operations Executive,16,91485.8,3,3,Yes,55,3,5,4,No
EMP1085,31,Female,HR,HR Manager,10,163083.21,2,4,No,30,1,5,2,No
EMP1086,51,Male,Sales,Sales Manager,1,345712.15,3,1,No,15,5,3,2,No
EMP1087,44,Female,IT,IT Support,3,106095.97,1,2,No,36,0,1,3,No
EMP1088,53,Male,HR,HR Executive,0,101917.39,1,1,No,55,6,0,3,Yes
EMP1089,38,Male,IT,IT Support,14,75763.11,1,2,No,44,2,6,1,No
EMP1090,38,Male,Finance,Finance Manager,12,208225.46,1,1,Yes,27,0,6,4,Yes
EMP1091,35,Male,Finance,Finance Manager,7,361332.49,2,2,No,13,7,1,1,Yes
EMP1092,30,Male,HR,Recruiter,3,95444.65,3,2,No,14,6,2,3,Yes
EMP1093,23,Male,IT,IT Support,9,118268.51,4,3,Yes,37,1,6,1,Yes
EMP1094,46,Male,Sales,Sales Executive,18,44012.33,3,1,No,54,6,2,2,No
EMP1095,30,Female,Sales,Sales Manager,17,206416.15,1,3,No,48,2,1,2,No
EMP1096,43,Male,IT,System Admin,4,49061.83,4,3,No,30,8,1,1,No
EMP1097,25,Male,IT,Data Analyst,18,175104.77,2,1,No,39,7,3,4,No
EMP1098,47,Female,HR,Recruiter,15,46821.66,1,2,Yes,47,4,3,1,Yes
EMP1099,50,Male,HR,HR Executive,0,35999.38,1,3,No,13,6,4,1,No
EMP1100,55,Female,Sales,Sales Executive,11,119870.47,4,1,No,58,2,5,4,No
EMP1101,44,Female,IT,Data Analyst,1,82978.07,2,2,No,16,0,4,4,No
EMP1102,58,Female,Sales,Sales Representative,20,105171.97,4,3,No,44,0,5,4,No
EMP1103,32,Female,Sales,Sales Manager,7,241341.71,2,3,No,7,1,2,2,No
EMP1104,27,Male,Finance,Finance Manager,17,360403.86,1,3,No,48,7,4,1,Yes
EMP1105,39,Female,Sales,Sales Representative,15,79915.84,3,2,No,55,0,4,3,No
EMP1106,42,Male,IT,System Admin,4,111146.81,1,3,No,55,4,0,4,Yes
EMP1107,57,Male,Sales,Sales Executive,12,113357.37,3,2,No,27,8,1,4,No
EMP1108,59,Female,Operations,Operations Executive,18,30818.84,3,4,No,45,8,3,1,No
EMP1109,55,Male,HR,Recruiter,2,36787.1,2,3,Yes,55,1,4,3,Yes
EMP1110,38,Female,Sales,Sales Manager,7,212589.68,4,4,Yes,35,6,3,1,No
EMP1111,58,Female,IT,Data Analyst,11,160317.85,2,1,No,15,0,5,1,No
EMP1112,46,Female,Finance,Financial Analyst,1,186592.66,1,3,Yes,28,2,4,4,Yes
EMP1113,59,Female,Operations,Logistics Officer,10,71394.78,4,1,No,35,5,5,4,No
EMP1114,33,Male,Sales,Sales Representative,11,84627.58,3,1,Yes,7,8,4,2,No
EMP1115,44,Male,Operations,Operations Executive,17,46964.99,3,1,No,50,9,6,3,No
EMP1116,43,Female,Operations,Operations Executive,12,102447.02,1,4,Yes,46,1,2,3,Yes
EMP1117,42,Male,Operations,Operations Executive,4,117059.53,4,2,Yes,50,6,0,4,Yes
EMP1118,48,Female,HR,HR Manager,11,217149.73,1,4,No,51,3,5,4,No
EMP1119,52,Female,HR,Recruiter,1,74534.34,1,4,No,46,1,1,4,Yes
EMP1120,27,Female,IT,IT Support,4,37750.45,2,1,No,20,2,1,3,No
EMP1121,48,Male,Finance,Finance Manager,6,289784.16,1,3,No,32,5,2,2,No
EMP1122,55,Male,IT,System Admin,11,75250.51,4,2,No,38,9,2,3,Yes
EMP1123,33,Male,HR,HR Manager,15,186109.12,1,1,Yes,40,8,6,4,No
EMP1124,28,Male,IT,System Admin,7,69785.96,4,2,No,32,7,1,4,No
EMP1125,31,Female,Finance,Accountant,8,60069.42,3,4,No,26,9,5,2,Yes
EMP1126,38,Male,Finance,Financial Analyst,14,142619.71,1,2,No,58,8,1,1,Yes
EMP1127,47,Male,Sales,Sales Representative,4,82708.89,4,2,Yes,39,3,0,1,No
EMP1128,42,Male,Finance,Financial Analyst,12,81019.47,3,3,No,20,3,4,3,No
EMP1129,49,Female,IT,System Admin,4,98490.54,4,1,Yes,18,8,0,1,No
EMP1130,23,Female,Finance,Financial Analyst,10,165561.72,3,2,No,50,7,6,1,No
EMP1131,22,Male,IT,IT Support,9,62965.77,2,2,No,15,1,6,3,No
EMP1132,57,Male,IT,System Admin,19,34764.23,1,4,Yes,52,7,1,4,No
EMP1133,47,Male,Operations,Operations Manager,12,338733.13,1,4,No,22,0,4,1,No
EMP1134,50,Male,Sales,Sales Executive,8,115965.76,3,2,Yes,51,8,1,4,No
EMP1135,42,Female,Finance,Finance Manager,20,210037.9,2,1,No,22,8,0,3,Yes
EMP1136,32,Female,IT,Data Analyst,13,118822.95,4,2,Yes,53,7,0,4,No
EMP1137,32,Male,IT,Software Engineer,17,46543.16,2,2,No,21,4,5,4,No
EMP1138,57,Male,IT,System Admin,14,81924.25,4,3,Yes,2,4,5,3,No
EMP1139,56,Female,HR,HR Manager,9,188710.35,4,1,No,40,2,0,4,No
EMP1140,55,Male,IT,System Admin,6,62057.45,1,3,No,53,4,4,1,Yes
EMP1141,45,Female,Sales,Sales Executive,7,92731.17,3,1,No,43,3,6,1,No
EMP1142,43,Male,Sales,Sales Representative,2,80410.44,1,1,Yes,18,0,5,1,Yes
EMP1143,26,Male,Sales,Sales Executive,14,64781.63,1,1,No,23,8,5,1,No
EMP1144,54,Male,Operations,Operations Executive,15,67822.46,1,3,Yes,13,9,3,4,Yes
EMP1145,57,Male,Operations,Logistics Officer,3,80589.98,4,3,No,41,3,3,1,No
EMP1146,41,Female,IT,IT Support,20,30527.83,1,3,Yes,9,2,5,4,No
EMP1147,40,Male,Finance,Accountant,5,37065.89,4,4,No,49,5,1,2,No
EMP1148,56,Male,IT,System Admin,0,109313.23,3,3,Yes,7,0,4,4,Yes
EMP1149,38,Male,HR,HR Executive,3,37009.11,4,4,Yes,41,4,2,1,No
EMP1150,55,Male,Finance,Financial Analyst,10,164816.43,4,4,Yes,54,6,5,2,No
EMP1151,30,Male,Operations,Logistics Officer,11,112803.43,2,4,No,1,1,3,3,No
EMP1152,47,Male,IT,System Admin,4,54361.52,1,2,Yes,2,9,4,4,Yes
EMP1153,23,Female,Finance,Finance Manager,20,242622.86,1,2,No,4,8,4,1,No
EMP1154,30,Male,Sales,Sales Executive,15,81202.93,1,2,No,14,5,3,1,Yes
EMP1155,30,Male,Operations,Operations Executive,12,109353.81,1,4,No,32,1,4,1,No
EMP1156,38,Female,Sales,Sales Representative,12,114771.5,2,4,No,36,7,4,3,Yes
EMP1157,22,Male,HR,Recruiter,16,96560.69,2,1,Yes,2,7,3,2,Yes
EMP1158,46,Female,HR,HR Executive,6,37795.78,2,4,No,40,0,0,2,No
EMP1159,46,Male,HR,HR Executive,7,90223.87,2,2,Yes,50,0,5,1,Yes
EMP1160,56,Female,Sales,Sales Representative,12,66927.33,1,4,No,51,0,1,4,No
EMP1161,24,Female,Operations,Logistics Officer,15,72363.09,4,4,Yes,14,3,2,1,No
EMP1162,58,Female,Sales,Sales Manager,3,162287.1,3,1,No,20,3,1,1,Yes
EMP1163,51,Female,HR,Recruiter,7,47195.59,2,4,No,25,7,0,4,No
EMP1164,59,Male,Sales,Sales Executive,15,101146.22,4,3,No,42,0,6,1,Yes
EMP1165,55,Female,IT,Software Engineer,20,70856.29,2,1,Yes,49,9,0,3,Yes
EMP1166,33,Male,IT,IT Support,9,57149.6,1,4,No,8,2,4,1,Yes
EMP1167,40,Male,IT,Data Analyst,11,126082.29,1,4,Yes,28,0,1,3,No
EMP1168,58,Male,Sales,Sales Executive,11,106895.96,4,1,No,46,8,0,1,No
EMP1169,38,Male,Sales,Sales Representative,4,97409.91,4,4,No,21,9,1,2,No
EMP1170,31,Male,IT,Software Engineer,15,54508.39,4,2,No,23,8,0,4,No
EMP1171,33,Female,Finance,Financial Analyst,0,94100.22,1,3,No,32,6,2,2,Yes
EMP1172,37,Male,Operations,Operations Manager,8,212999.56,1,3,No,8,7,0,1,No
EMP1173,45,Female,Sales,Sales Representative,11,112868.08,3,2,No,31,0,1,1,Yes
EMP1174,40,Female,IT,Software Engineer,4,82343.0,4,4,No,37,4,4,3,No
EMP1175,29,Male,Sales,Sales Manager,19,283370.05,3,4,No,16,1,1,1,Yes
EMP1176,52,Male,Sales,Sales Executive,2,83675.42,2,3,No,40,0,3,1,No
EMP1177,42,Male,HR,Recruiter,4,62942.54,3,4,Yes,42,2,1,1,No
EMP1178,38,Male,HR,HR Executive,1,102639.63,2,3,No,27,6,2,2,No
EMP1179,44,Male,Sales,Sales Executive,13,77095.76,2,3,No,40,0,5,3,No
EMP1180,58,Male,Sales,Sales Executive,1,40507.31,3,2,Yes,41,1,2,2,No
EMP1181,37,Male,Sales,Sales Manager,12,182266.28,4,3,No,18,1,2,3,No
EMP1182,27,Female,Finance,Accountant,6,78317.32,2,4,No,35,3,0,2,No
EMP1183,29,Female,Operations,Operations Executive,9,114291.32,4,4,Yes,49,2,2,1,No
EMP1184,46,Male,Sales,Sales Manager,12,227088.03,1,1,No,52,2,1,2,Yes
EMP1185,39,Female,Sales,Sales Manager,15,367385.29,2,4,No,15,9,5,2,No
EMP1186,46,Male,Operations,Operations Executive,13,98768.6,1,1,No,53,4,6,3,Yes
EMP1187,33,Male,Operations,Operations Manager,10,211953.11,3,3,No,27,2,4,3,No
EMP1188,36,Female,IT,IT Support,9,33270.67,4,4,No,17,6,6,2,Yes
EMP1189,47,Male,Sales,Sales Representative,5,39166.25,3,2,Yes,40,4,2,3,No
EMP1190,47,Male,Sales,Sales Manager,3,332123.48,2,2,No,2,3,1,3,No
EMP1191,53,Female,HR,Recruiter,20,47970.28,1,2,No,49,2,0,3,Yes
EMP1192,31,Female,IT,IT Support,0,63414.38,2,3,No,50,3,0,4,No
EMP1193,37,Female,Sales,Sales Executive,6,75152.92,3,3,No,31,1,4,3,No
EMP1194,28,Female,HR,HR Manager,8,331367.04,4,1,No,37,0,4,4,No
EMP1195,38,Female,Sales,Sales Executive,7,40190.81,4,2,No,41,2,1,4,No
EMP1196,44,Male,Finance,Finance Manager,4,251591.6,2,1,No,41,1,4,3,No
EMP1197,47,Male,IT,System Admin,18,73656.56,2,1,No,34,0,4,2,No
EMP1198,42,Male,Sales,Sales Representative,9,78674.44,1,4,No,34,0,0,3,Yes
EMP1199,43,Male,HR,Recruiter,10,103652.46,3,4,No,51,1,1,1,Yes
EMP1200,28,Male,IT,IT Support,14,45451.04,2,2,No,55,8,5,2,Yes
EMP1201,35,Male,Operations,Operations Executive,5,102704.83,1,3,Yes,59,4,4,4,Yes
EMP1202,36,Female,IT,IT Support,14,92359.06,2,4,No,3,8,1,4,No
EMP1203,28,Female,Sales,Sales Executive,4,80028.37,4,3,No,17,7,2,2,No
EMP1204,30,Female,Finance,Financial Analyst,18,163943.34,1,1,No,14,5,0,2,No
EMP1205,29,Male,Sales,Sales Representative,18,67081.6,1,1,No,14,0,5,3,Yes
EMP1206,44,Female,Operations,Operations Executive,9,42455.78,2,1,No,46,9,0,4,No
EMP1207,50,Male,IT,System Admin,11,89918.87,3,1,Yes,38,4,0,1,No
EMP1208,39,Female,IT,Data Analyst,3,142960.68,4,2,No,35,0,3,3,No
EMP1209,52,Male,Sales,Sales Representative,17,87543.73,3,1,No,1,6,1,2,No
EMP1210,51,Female,IT,Software Engineer,15,60419.89,1,4,Yes,48,9,2,4,Yes
EMP1211,56,Male,Finance,Financial Analyst,7,188823.99,3,1,Yes,29,7,4,2,Yes
EMP1212,39,Female,Finance,Financial Analyst,3,150484.38,1,3,No,4,7,2,2,Yes
